persona_id,age_group_name,country,date,state,staying_days,prev_state
7,5_to_14,Angola,2022-01-14,M,114,M
8,5_to_14,Angola,2022-01-14,M,105,M
0,15_to_24,Angola,2022-01-14,M,9,M
1,15_to_24,Angola,2022-01-14,M,120,M
2,15_to_24,Angola,2022-01-14,M,10,M
3,15_to_24,Angola,2022-01-14,M,19,M
4,15_to_24,Angola,2022-01-14,M,17,M
5,15_to_24,Angola,2022-01-14,I,2,I
0,25_to_64,Angola,2022-01-14,M,1,M
1,25_to_64,Angola,2022-01-14,M,3,M
2,25_to_64,Angola,2022-01-14,S,5,S
3,25_to_64,Angola,2022-01-14,M,17,M
4,25_to_64,Angola,2022-01-14,D,0,D
5,25_to_64,Angola,2022-01-14,I,4,I
6,25_to_64,Angola,2022-01-14,H,0,M
7,25_to_64,Angola,2022-01-14,M,28,M
8,25_to_64,Angola,2022-01-14,D,0,D
9,25_to_64,Angola,2022-01-14,S,13,S
0,less_5,Angola,2022-01-15,M,119,M
1,less_5,Angola,2022-01-15,M,118,M
2,less_5,Angola,2022-01-15,M,120,M
3,less_5,Angola,2022-01-15,M,115,M
4,less_5,Angola,2022-01-15,M,97,M
0,5_to_14,Angola,2022-01-15,M,9,M
1,5_to_14,Angola,2022-01-15,M,118,M
2,5_to_14,Angola,2022-01-15,I,4,I
3,5_to_14,Angola,2022-01-15,M,116,M
4,5_to_14,Angola,2022-01-15,M,120,M
5,5_to_14,Angola,2022-01-15,M,115,M
6,5_to_14,Angola,2022-01-15,H,0,H
7,5_to_14,Angola,2022-01-15,M,115,M
8,5_to_14,Angola,2022-01-15,M,106,M
0,15_to_24,Angola,2022-01-15,M,10,M
1,15_to_24,Angola,2022-01-15,H,0,M
2,15_to_24,Angola,2022-01-15,M,11,M
3,15_to_24,Angola,2022-01-15,M,20,M
4,15_to_24,Angola,2022-01-15,M,18,M
5,15_to_24,Angola,2022-01-15,I,3,I
0,25_to_64,Angola,2022-01-15,M,2,M
1,25_to_64,Angola,2022-01-15,M,4,M
2,25_to_64,Angola,2022-01-15,S,6,S
3,25_to_64,Angola,2022-01-15,M,18,M
4,25_to_64,Angola,2022-01-15,D,0,D
5,25_to_64,Angola,2022-01-15,M,0,I
6,25_to_64,Angola,2022-01-15,I,0,H
7,25_to_64,Angola,2022-01-15,M,29,M
8,25_to_64,Angola,2022-01-15,D,0,D
9,25_to_64,Angola,2022-01-15,S,14,S
0,less_5,Angola,2022-01-16,M,120,M
1,less_5,Angola,2022-01-16,M,119,M
2,less_5,Angola,2022-01-16,H,0,M
3,less_5,Angola,2022-01-16,M,116,M
4,less_5,Angola,2022-01-16,M,98,M
0,5_to_14,Angola,2022-01-16,M,10,M
1,5_to_14,Angola,2022-01-16,M,119,M
2,5_to_14,Angola,2022-01-16,M,0,I
3,5_to_14,Angola,2022-01-16,M,117,M
4,5_to_14,Angola,2022-01-16,H,0,M
5,5_to_14,Angola,2022-01-16,M,116,M
6,5_to_14,Angola,2022-01-16,H,0,H
7,5_to_14,Angola,2022-01-16,M,116,M
8,5_to_14,Angola,2022-01-16,M,107,M
0,15_to_24,Angola,2022-01-16,M,11,M
1,15_to_24,Angola,2022-01-16,H,0,H
2,15_to_24,Angola,2022-01-16,M,12,M
3,15_to_24,Angola,2022-01-16,M,21,M
4,15_to_24,Angola,2022-01-16,M,19,M
5,15_to_24,Angola,2022-01-16,I,4,I
0,25_to_64,Angola,2022-01-16,M,3,M
1,25_to_64,Angola,2022-01-16,M,5,M
2,25_to_64,Angola,2022-01-16,S,7,S
3,25_to_64,Angola,2022-01-16,M,19,M
4,25_to_64,Angola,2022-01-16,D,0,D
5,25_to_64,Angola,2022-01-16,M,1,M
6,25_to_64,Angola,2022-01-16,I,1,I
7,25_to_64,Angola,2022-01-16,M,30,M
8,25_to_64,Angola,2022-01-16,D,0,D
9,25_to_64,Angola,2022-01-16,M,0,S
0,less_5,Angola,2022-01-17,H,0,M
1,less_5,Angola,2022-01-17,M,120,M
2,less_5,Angola,2022-01-17,H,0,H
3,less_5,Angola,2022-01-17,M,117,M
4,less_5,Angola,2022-01-17,M,99,M
0,5_to_14,Angola,2022-01-17,M,11,M
1,5_to_14,Angola,2022-01-17,M,120,M
2,5_to_14,Angola,2022-01-17,M,1,M
3,5_to_14,Angola,2022-01-17,M,118,M
4,5_to_14,Angola,2022-01-17,H,0,H
5,5_to_14,Angola,2022-01-17,M,117,M
6,5_to_14,Angola,2022-01-17,H,0,H
7,5_to_14,Angola,2022-01-17,M,117,M
8,5_to_14,Angola,2022-01-17,M,108,M
0,15_to_24,Angola,2022-01-17,M,12,M
1,15_to_24,Angola,2022-01-17,H,0,H
2,15_to_24,Angola,2022-01-17,M,13,M
3,15_to_24,Angola,2022-01-17,M,22,M
4,15_to_24,Angola,2022-01-17,M,20,M
5,15_to_24,Angola,2022-01-17,S,0,I
0,25_to_64,Angola,2022-01-17,M,4,M
1,25_to_64,Angola,2022-01-17,M,6,M
2,25_to_64,Angola,2022-01-17,S,8,S
3,25_to_64,Angola,2022-01-17,M,20,M
4,25_to_64,Angola,2022-01-17,D,0,D
5,25_to_64,Angola,2022-01-17,M,2,M
6,25_to_64,Angola,2022-01-17,I,2,I
7,25_to_64,Angola,2022-01-17,M,31,M
8,25_to_64,Angola,2022-01-17,D,0,D
9,25_to_64,Angola,2022-01-17,M,1,M
0,less_5,Angola,2022-01-18,H,0,H
1,less_5,Angola,2022-01-18,H,0,M
2,less_5,Angola,2022-01-18,H,0,H
3,less_5,Angola,2022-01-18,M,118,M
4,less_5,Angola,2022-01-18,M,100,M
0,5_to_14,Angola,2022-01-18,M,12,M
1,5_to_14,Angola,2022-01-18,H,0,M
2,5_to_14,Angola,2022-01-18,M,2,M
3,5_to_14,Angola,2022-01-18,M,119,M
4,5_to_14,Angola,2022-01-18,I,0,H
5,5_to_14,Angola,2022-01-18,M,118,M
6,5_to_14,Angola,2022-01-18,H,0,H
7,5_to_14,Angola,2022-01-18,M,118,M
8,5_to_14,Angola,2022-01-18,M,109,M
0,15_to_24,Angola,2022-01-18,M,13,M
1,15_to_24,Angola,2022-01-18,I,0,H
2,15_to_24,Angola,2022-01-18,M,14,M
3,15_to_24,Angola,2022-01-18,M,23,M
4,15_to_24,Angola,2022-01-18,M,21,M
5,15_to_24,Angola,2022-01-18,S,1,S
0,25_to_64,Angola,2022-01-18,M,5,M
1,25_to_64,Angola,2022-01-18,M,7,M
2,25_to_64,Angola,2022-01-18,S,9,S
3,25_to_64,Angola,2022-01-18,M,21,M
4,25_to_64,Angola,2022-01-18,D,0,D
5,25_to_64,Angola,2022-01-18,M,3,M
6,25_to_64,Angola,2022-01-18,I,3,I
7,25_to_64,Angola,2022-01-18,M,32,M
8,25_to_64,Angola,2022-01-18,D,0,D
9,25_to_64,Angola,2022-01-18,M,2,M
0,less_5,Angola,2022-01-19,H,0,H
1,less_5,Angola,2022-01-19,H,0,H
2,less_5,Angola,2022-01-19,H,0,H
3,less_5,Angola,2022-01-19,M,119,M
4,less_5,Angola,2022-01-19,M,101,M
0,5_to_14,Angola,2022-01-19,M,13,M
1,5_to_14,Angola,2022-01-19,H,0,H
2,5_to_14,Angola,2022-01-19,M,3,M
3,5_to_14,Angola,2022-01-19,M,120,M
4,5_to_14,Angola,2022-01-19,I,1,I
5,5_to_14,Angola,2022-01-19,M,119,M
6,5_to_14,Angola,2022-01-19,H,0,H
7,5_to_14,Angola,2022-01-19,M,119,M
8,5_to_14,Angola,2022-01-19,M,110,M
0,15_to_24,Angola,2022-01-19,M,14,M
1,15_to_24,Angola,2022-01-19,I,1,I
2,15_to_24,Angola,2022-01-19,M,15,M
3,15_to_24,Angola,2022-01-19,M,24,M
4,15_to_24,Angola,2022-01-19,M,22,M
5,15_to_24,Angola,2022-01-19,S,2,S
0,25_to_64,Angola,2022-01-19,M,6,M
1,25_to_64,Angola,2022-01-19,M,8,M
2,25_to_64,Angola,2022-01-19,S,10,S
3,25_to_64,Angola,2022-01-19,M,22,M
4,25_to_64,Angola,2022-01-19,D,0,D
5,25_to_64,Angola,2022-01-19,M,4,M
6,25_to_64,Angola,2022-01-19,I,4,I
7,25_to_64,Angola,2022-01-19,M,33,M
8,25_to_64,Angola,2022-01-19,D,0,D
9,25_to_64,Angola,2022-01-19,M,3,M
0,less_5,Angola,2022-01-20,H,0,H
1,less_5,Angola,2022-01-20,H,0,H
2,less_5,Angola,2022-01-20,H,0,H
3,less_5,Angola,2022-01-20,M,120,M
4,less_5,Angola,2022-01-20,M,102,M
0,5_to_14,Angola,2022-01-20,M,14,M
1,5_to_14,Angola,2022-01-20,H,0,H
2,5_to_14,Angola,2022-01-20,M,4,M
3,5_to_14,Angola,2022-01-20,H,0,M
4,5_to_14,Angola,2022-01-20,I,2,I
5,5_to_14,Angola,2022-01-20,M,120,M
6,5_to_14,Angola,2022-01-20,H,0,H
7,5_to_14,Angola,2022-01-20,M,120,M
8,5_to_14,Angola,2022-01-20,M,111,M
0,15_to_24,Angola,2022-01-20,M,15,M
1,15_to_24,Angola,2022-01-20,I,2,I
2,15_to_24,Angola,2022-01-20,M,16,M
3,15_to_24,Angola,2022-01-20,M,25,M
4,15_to_24,Angola,2022-01-20,M,23,M
5,15_to_24,Angola,2022-01-20,S,3,S
0,25_to_64,Angola,2022-01-20,M,7,M
1,25_to_64,Angola,2022-01-20,M,9,M
2,25_to_64,Angola,2022-01-20,S,11,S
3,25_to_64,Angola,2022-01-20,M,23,M
4,25_to_64,Angola,2022-01-20,D,0,D
5,25_to_64,Angola,2022-01-20,M,5,M
6,25_to_64,Angola,2022-01-20,M,0,I
7,25_to_64,Angola,2022-01-20,M,34,M
8,25_to_64,Angola,2022-01-20,D,0,D
9,25_to_64,Angola,2022-01-20,M,4,M
0,less_5,Angola,2022-01-21,H,0,H
1,less_5,Angola,2022-01-21,H,0,H
2,less_5,Angola,2022-01-21,H,0,H
3,less_5,Angola,2022-01-21,H,0,M
4,less_5,Angola,2022-01-21,M,103,M
0,5_to_14,Angola,2022-01-21,M,15,M
1,5_to_14,Angola,2022-01-21,H,0,H
2,5_to_14,Angola,2022-01-21,M,5,M
3,5_to_14,Angola,2022-01-21,H,0,H
4,5_to_14,Angola,2022-01-21,I,3,I
5,5_to_14,Angola,2022-01-21,H,0,M
6,5_to_14,Angola,2022-01-21,H,0,H
7,5_to_14,Angola,2022-01-21,H,0,M
8,5_to_14,Angola,2022-01-21,M,112,M
0,15_to_24,Angola,2022-01-21,M,16,M
1,15_to_24,Angola,2022-01-21,I,3,I
2,15_to_24,Angola,2022-01-21,M,17,M
3,15_to_24,Angola,2022-01-21,M,26,M
4,15_to_24,Angola,2022-01-21,M,24,M
5,15_to_24,Angola,2022-01-21,S,4,S
0,25_to_64,Angola,2022-01-21,M,8,M
1,25_to_64,Angola,2022-01-21,M,10,M
2,25_to_64,Angola,2022-01-21,S,12,S
3,25_to_64,Angola,2022-01-21,M,24,M
4,25_to_64,Angola,2022-01-21,D,0,D
5,25_to_64,Angola,2022-01-21,M,6,M
6,25_to_64,Angola,2022-01-21,M,1,M
7,25_to_64,Angola,2022-01-21,M,35,M
8,25_to_64,Angola,2022-01-21,D,0,D
9,25_to_64,Angola,2022-01-21,M,5,M
0,less_5,Angola,2022-01-22,H,0,H
1,less_5,Angola,2022-01-22,H,0,H
2,less_5,Angola,2022-01-22,H,0,H
3,less_5,Angola,2022-01-22,H,0,H
4,less_5,Angola,2022-01-22,M,104,M
0,5_to_14,Angola,2022-01-22,M,16,M
1,5_to_14,Angola,2022-01-22,H,0,H
2,5_to_14,Angola,2022-01-22,M,6,M
3,5_to_14,Angola,2022-01-22,H,0,H
4,5_to_14,Angola,2022-01-22,I,4,I
5,5_to_14,Angola,2022-01-22,H,0,H
6,5_to_14,Angola,2022-01-22,H,0,H
7,5_to_14,Angola,2022-01-22,H,0,H
8,5_to_14,Angola,2022-01-22,M,113,M
0,15_to_24,Angola,2022-01-22,M,17,M
1,15_to_24,Angola,2022-01-22,I,4,I
2,15_to_24,Angola,2022-01-22,M,18,M
3,15_to_24,Angola,2022-01-22,M,27,M
4,15_to_24,Angola,2022-01-22,M,25,M
5,15_to_24,Angola,2022-01-22,S,5,S
0,25_to_64,Angola,2022-01-22,M,9,M
1,25_to_64,Angola,2022-01-22,M,11,M
2,25_to_64,Angola,2022-01-22,S,13,S
3,25_to_64,Angola,2022-01-22,M,25,M
4,25_to_64,Angola,2022-01-22,D,0,D
5,25_to_64,Angola,2022-01-22,M,7,M
6,25_to_64,Angola,2022-01-22,M,2,M
7,25_to_64,Angola,2022-01-22,M,36,M
8,25_to_64,Angola,2022-01-22,D,0,D
9,25_to_64,Angola,2022-01-22,M,6,M
0,less_5,Angola,2022-01-23,H,0,H
1,less_5,Angola,2022-01-23,H,0,H
2,less_5,Angola,2022-01-23,H,0,H
3,less_5,Angola,2022-01-23,H,0,H
4,less_5,Angola,2022-01-23,M,105,M
0,5_to_14,Angola,2022-01-23,M,17,M
1,5_to_14,Angola,2022-01-23,H,0,H
2,5_to_14,Angola,2022-01-23,M,7,M
3,5_to_14,Angola,2022-01-23,H,0,H
4,5_to_14,Angola,2022-01-23,M,0,I
5,5_to_14,Angola,2022-01-23,I,0,H
6,5_to_14,Angola,2022-01-23,H,0,H
7,5_to_14,Angola,2022-01-23,H,0,H
8,5_to_14,Angola,2022-01-23,M,114,M
0,15_to_24,Angola,2022-01-23,M,18,M
1,15_to_24,Angola,2022-01-23,M,0,I
2,15_to_24,Angola,2022-01-23,M,19,M
3,15_to_24,Angola,2022-01-23,M,28,M
4,15_to_24,Angola,2022-01-23,M,26,M
5,15_to_24,Angola,2022-01-23,S,6,S
0,25_to_64,Angola,2022-01-23,M,10,M
1,25_to_64,Angola,2022-01-23,M,12,M
2,25_to_64,Angola,2022-01-23,S,14,S
3,25_to_64,Angola,2022-01-23,M,26,M
4,25_to_64,Angola,2022-01-23,D,0,D
5,25_to_64,Angola,2022-01-23,M,8,M
6,25_to_64,Angola,2022-01-23,M,3,M
7,25_to_64,Angola,2022-01-23,M,37,M
8,25_to_64,Angola,2022-01-23,D,0,D
9,25_to_64,Angola,2022-01-23,M,7,M
0,less_5,Angola,2022-01-24,H,0,H
1,less_5,Angola,2022-01-24,H,0,H
2,less_5,Angola,2022-01-24,H,0,H
3,less_5,Angola,2022-01-24,H,0,H
4,less_5,Angola,2022-01-24,M,106,M
0,5_to_14,Angola,2022-01-24,M,18,M
1,5_to_14,Angola,2022-01-24,H,0,H
2,5_to_14,Angola,2022-01-24,M,8,M
3,5_to_14,Angola,2022-01-24,H,0,H
4,5_to_14,Angola,2022-01-24,M,1,M
5,5_to_14,Angola,2022-01-24,I,1,I
6,5_to_14,Angola,2022-01-24,H,0,H
7,5_to_14,Angola,2022-01-24,H,0,H
8,5_to_14,Angola,2022-01-24,M,115,M
0,15_to_24,Angola,2022-01-24,M,19,M
1,15_to_24,Angola,2022-01-24,M,1,M
2,15_to_24,Angola,2022-01-24,M,20,M
3,15_to_24,Angola,2022-01-24,M,29,M
4,15_to_24,Angola,2022-01-24,M,27,M
5,15_to_24,Angola,2022-01-24,S,7,S
0,25_to_64,Angola,2022-01-24,M,11,M
1,25_to_64,Angola,2022-01-24,M,13,M
2,25_to_64,Angola,2022-01-24,D,0,S
3,25_to_64,Angola,2022-01-24,M,27,M
4,25_to_64,Angola,2022-01-24,D,0,D
5,25_to_64,Angola,2022-01-24,M,9,M
6,25_to_64,Angola,2022-01-24,M,4,M
7,25_to_64,Angola,2022-01-24,M,38,M
8,25_to_64,Angola,2022-01-24,D,0,D
9,25_to_64,Angola,2022-01-24,M,8,M
0,less_5,Angola,2022-01-25,H,0,H
1,less_5,Angola,2022-01-25,H,0,H
2,less_5,Angola,2022-01-25,H,0,H
3,less_5,Angola,2022-01-25,H,0,H
4,less_5,Angola,2022-01-25,M,107,M
0,5_to_14,Angola,2022-01-25,M,19,M
1,5_to_14,Angola,2022-01-25,I,0,H
2,5_to_14,Angola,2022-01-25,M,9,M
3,5_to_14,Angola,2022-01-25,H,0,H
4,5_to_14,Angola,2022-01-25,M,2,M
5,5_to_14,Angola,2022-01-25,I,2,I
6,5_to_14,Angola,2022-01-25,H,0,H
7,5_to_14,Angola,2022-01-25,H,0,H
8,5_to_14,Angola,2022-01-25,M,116,M
0,15_to_24,Angola,2022-01-25,M,20,M
1,15_to_24,Angola,2022-01-25,M,2,M
2,15_to_24,Angola,2022-01-25,M,21,M
3,15_to_24,Angola,2022-01-25,M,30,M
4,15_to_24,Angola,2022-01-25,M,28,M
5,15_to_24,Angola,2022-01-25,S,8,S
0,25_to_64,Angola,2022-01-25,M,12,M
1,25_to_64,Angola,2022-01-25,M,14,M
2,25_to_64,Angola,2022-01-25,D,0,D
3,25_to_64,Angola,2022-01-25,M,28,M
4,25_to_64,Angola,2022-01-25,D,0,D
5,25_to_64,Angola,2022-01-25,M,10,M
6,25_to_64,Angola,2022-01-25,M,5,M
7,25_to_64,Angola,2022-01-25,M,39,M
8,25_to_64,Angola,2022-01-25,D,0,D
9,25_to_64,Angola,2022-01-25,M,9,M
0,less_5,Angola,2022-01-26,I,0,H
1,less_5,Angola,2022-01-26,H,0,H
2,less_5,Angola,2022-01-26,H,0,H
3,less_5,Angola,2022-01-26,H,0,H
4,less_5,Angola,2022-01-26,M,108,M
0,5_to_14,Angola,2022-01-26,M,20,M
1,5_to_14,Angola,2022-01-26,I,1,I
2,5_to_14,Angola,2022-01-26,M,10,M
3,5_to_14,Angola,2022-01-26,H,0,H
4,5_to_14,Angola,2022-01-26,M,3,M
5,5_to_14,Angola,2022-01-26,I,3,I
6,5_to_14,Angola,2022-01-26,H,0,H
7,5_to_14,Angola,2022-01-26,H,0,H
8,5_to_14,Angola,2022-01-26,M,117,M
0,15_to_24,Angola,2022-01-26,M,21,M
1,15_to_24,Angola,2022-01-26,M,3,M
2,15_to_24,Angola,2022-01-26,M,22,M
3,15_to_24,Angola,2022-01-26,M,31,M
4,15_to_24,Angola,2022-01-26,M,29,M
5,15_to_24,Angola,2022-01-26,S,9,S
0,25_to_64,Angola,2022-01-26,M,13,M
1,25_to_64,Angola,2022-01-26,M,15,M
2,25_to_64,Angola,2022-01-26,D,0,D
3,25_to_64,Angola,2022-01-26,M,29,M
4,25_to_64,Angola,2022-01-26,D,0,D
5,25_to_64,Angola,2022-01-26,M,11,M
6,25_to_64,Angola,2022-01-26,M,6,M
7,25_to_64,Angola,2022-01-26,M,40,M
8,25_to_64,Angola,2022-01-26,D,0,D
9,25_to_64,Angola,2022-01-26,M,10,M
0,less_5,Angola,2022-01-27,I,1,I
1,less_5,Angola,2022-01-27,H,0,H
2,less_5,Angola,2022-01-27,I,0,H
3,less_5,Angola,2022-01-27,H,0,H
4,less_5,Angola,2022-01-27,M,109,M
0,5_to_14,Angola,2022-01-27,M,21,M
1,5_to_14,Angola,2022-01-27,I,2,I
2,5_to_14,Angola,2022-01-27,M,11,M
3,5_to_14,Angola,2022-01-27,H,0,H
4,5_to_14,Angola,2022-01-27,M,4,M
5,5_to_14,Angola,2022-01-27,I,4,I
6,5_to_14,Angola,2022-01-27,H,0,H
7,5_to_14,Angola,2022-01-27,I,0,H
8,5_to_14,Angola,2022-01-27,M,118,M
0,15_to_24,Angola,2022-01-27,M,22,M
1,15_to_24,Angola,2022-01-27,M,4,M
2,15_to_24,Angola,2022-01-27,M,23,M
3,15_to_24,Angola,2022-01-27,M,32,M
4,15_to_24,Angola,2022-01-27,M,30,M
5,15_to_24,Angola,2022-01-27,S,10,S
0,25_to_64,Angola,2022-01-27,M,14,M
1,25_to_64,Angola,2022-01-27,M,16,M
2,25_to_64,Angola,2022-01-27,D,0,D
3,25_to_64,Angola,2022-01-27,M,30,M
4,25_to_64,Angola,2022-01-27,D,0,D
5,25_to_64,Angola,2022-01-27,M,12,M
6,25_to_64,Angola,2022-01-27,M,7,M
7,25_to_64,Angola,2022-01-27,M,41,M
8,25_to_64,Angola,2022-01-27,D,0,D
9,25_to_64,Angola,2022-01-27,M,11,M
0,less_5,Angola,2022-01-28,I,2,I
1,less_5,Angola,2022-01-28,H,0,H
2,less_5,Angola,2022-01-28,I,1,I
3,less_5,Angola,2022-01-28,H,0,H
4,less_5,Angola,2022-01-28,M,110,M
0,5_to_14,Angola,2022-01-28,M,22,M
1,5_to_14,Angola,2022-01-28,I,3,I
2,5_to_14,Angola,2022-01-28,M,12,M
3,5_to_14,Angola,2022-01-28,H,0,H
4,5_to_14,Angola,2022-01-28,M,5,M
5,5_to_14,Angola,2022-01-28,S,0,I
6,5_to_14,Angola,2022-01-28,I,0,H
7,5_to_14,Angola,2022-01-28,I,1,I
8,5_to_14,Angola,2022-01-28,M,119,M
0,15_to_24,Angola,2022-01-28,M,23,M
1,15_to_24,Angola,2022-01-28,M,5,M
2,15_to_24,Angola,2022-01-28,M,24,M
3,15_to_24,Angola,2022-01-28,M,33,M
4,15_to_24,Angola,2022-01-28,M,31,M
5,15_to_24,Angola,2022-01-28,S,11,S
0,25_to_64,Angola,2022-01-28,M,15,M
1,25_to_64,Angola,2022-01-28,M,17,M
2,25_to_64,Angola,2022-01-28,D,0,D
3,25_to_64,Angola,2022-01-28,M,31,M
4,25_to_64,Angola,2022-01-28,D,0,D
5,25_to_64,Angola,2022-01-28,M,13,M
6,25_to_64,Angola,2022-01-28,M,8,M
7,25_to_64,Angola,2022-01-28,M,42,M
8,25_to_64,Angola,2022-01-28,D,0,D
9,25_to_64,Angola,2022-01-28,M,12,M
0,less_5,Angola,2022-01-29,I,3,I
1,less_5,Angola,2022-01-29,H,0,H
2,less_5,Angola,2022-01-29,I,2,I
3,less_5,Angola,2022-01-29,H,0,H
4,less_5,Angola,2022-01-29,M,111,M
0,5_to_14,Angola,2022-01-29,M,23,M
1,5_to_14,Angola,2022-01-29,I,4,I
2,5_to_14,Angola,2022-01-29,M,13,M
3,5_to_14,Angola,2022-01-29,I,0,H
4,5_to_14,Angola,2022-01-29,M,6,M
5,5_to_14,Angola,2022-01-29,S,1,S
6,5_to_14,Angola,2022-01-29,I,1,I
7,5_to_14,Angola,2022-01-29,I,2,I
8,5_to_14,Angola,2022-01-29,M,120,M
0,15_to_24,Angola,2022-01-29,M,24,M
1,15_to_24,Angola,2022-01-29,M,6,M
2,15_to_24,Angola,2022-01-29,M,25,M
3,15_to_24,Angola,2022-01-29,M,34,M
4,15_to_24,Angola,2022-01-29,M,32,M
5,15_to_24,Angola,2022-01-29,S,12,S
0,25_to_64,Angola,2022-01-29,M,16,M
1,25_to_64,Angola,2022-01-29,M,18,M
2,25_to_64,Angola,2022-01-29,D,0,D
3,25_to_64,Angola,2022-01-29,M,32,M
4,25_to_64,Angola,2022-01-29,D,0,D
5,25_to_64,Angola,2022-01-29,M,14,M
6,25_to_64,Angola,2022-01-29,M,9,M
7,25_to_64,Angola,2022-01-29,M,43,M
8,25_to_64,Angola,2022-01-29,D,0,D
9,25_to_64,Angola,2022-01-29,M,13,M
0,less_5,Angola,2022-01-30,I,4,I
1,less_5,Angola,2022-01-30,I,0,H
2,less_5,Angola,2022-01-30,I,3,I
3,less_5,Angola,2022-01-30,I,0,H
4,less_5,Angola,2022-01-30,M,112,M
0,5_to_14,Angola,2022-01-30,M,24,M
1,5_to_14,Angola,2022-01-30,S,0,I
2,5_to_14,Angola,2022-01-30,M,14,M
3,5_to_14,Angola,2022-01-30,I,1,I
4,5_to_14,Angola,2022-01-30,M,7,M
5,5_to_14,Angola,2022-01-30,S,2,S
6,5_to_14,Angola,2022-01-30,I,2,I
7,5_to_14,Angola,2022-01-30,I,3,I
8,5_to_14,Angola,2022-01-30,H,0,M
0,15_to_24,Angola,2022-01-30,M,25,M
1,15_to_24,Angola,2022-01-30,M,7,M
2,15_to_24,Angola,2022-01-30,M,26,M
3,15_to_24,Angola,2022-01-30,M,35,M
4,15_to_24,Angola,2022-01-30,M,33,M
5,15_to_24,Angola,2022-01-30,S,13,S
0,25_to_64,Angola,2022-01-30,M,17,M
1,25_to_64,Angola,2022-01-30,M,19,M
2,25_to_64,Angola,2022-01-30,D,0,D
3,25_to_64,Angola,2022-01-30,M,33,M
4,25_to_64,Angola,2022-01-30,D,0,D
5,25_to_64,Angola,2022-01-30,M,15,M
6,25_to_64,Angola,2022-01-30,M,10,M
7,25_to_64,Angola,2022-01-30,M,44,M
8,25_to_64,Angola,2022-01-30,D,0,D
9,25_to_64,Angola,2022-01-30,M,14,M
0,less_5,Angola,2022-01-31,M,0,I
1,less_5,Angola,2022-01-31,I,1,I
2,less_5,Angola,2022-01-31,I,4,I
3,less_5,Angola,2022-01-31,I,1,I
4,less_5,Angola,2022-01-31,M,113,M
0,5_to_14,Angola,2022-01-31,M,25,M
1,5_to_14,Angola,2022-01-31,S,1,S
2,5_to_14,Angola,2022-01-31,M,15,M
3,5_to_14,Angola,2022-01-31,I,2,I
4,5_to_14,Angola,2022-01-31,M,8,M
5,5_to_14,Angola,2022-01-31,S,3,S
6,5_to_14,Angola,2022-01-31,I,3,I
7,5_to_14,Angola,2022-01-31,I,4,I
8,5_to_14,Angola,2022-01-31,I,0,H
0,15_to_24,Angola,2022-01-31,M,26,M
1,15_to_24,Angola,2022-01-31,M,8,M
2,15_to_24,Angola,2022-01-31,M,27,M
3,15_to_24,Angola,2022-01-31,M,36,M
4,15_to_24,Angola,2022-01-31,M,34,M
5,15_to_24,Angola,2022-01-31,S,14,S
0,25_to_64,Angola,2022-01-31,M,18,M
1,25_to_64,Angola,2022-01-31,M,20,M
2,25_to_64,Angola,2022-01-31,D,0,D
3,25_to_64,Angola,2022-01-31,M,34,M
4,25_to_64,Angola,2022-01-31,D,0,D
5,25_to_64,Angola,2022-01-31,M,16,M
6,25_to_64,Angola,2022-01-31,M,11,M
7,25_to_64,Angola,2022-01-31,M,45,M
8,25_to_64,Angola,2022-01-31,D,0,D
9,25_to_64,Angola,2022-01-31,M,15,M
0,less_5,Angola,2022-02-01,M,1,M
1,less_5,Angola,2022-02-01,I,2,I
2,less_5,Angola,2022-02-01,S,0,I
3,less_5,Angola,2022-02-01,I,2,I
4,less_5,Angola,2022-02-01,M,114,M
0,5_to_14,Angola,2022-02-01,M,26,M
1,5_to_14,Angola,2022-02-01,S,2,S
2,5_to_14,Angola,2022-02-01,M,16,M
3,5_to_14,Angola,2022-02-01,I,3,I
4,5_to_14,Angola,2022-02-01,M,9,M
5,5_to_14,Angola,2022-02-01,S,4,S
6,5_to_14,Angola,2022-02-01,I,4,I
7,5_to_14,Angola,2022-02-01,S,0,I
8,5_to_14,Angola,2022-02-01,I,1,I
0,15_to_24,Angola,2022-02-01,M,27,M
1,15_to_24,Angola,2022-02-01,M,9,M
2,15_to_24,Angola,2022-02-01,M,28,M
3,15_to_24,Angola,2022-02-01,M,37,M
4,15_to_24,Angola,2022-02-01,M,35,M
5,15_to_24,Angola,2022-02-01,M,0,S
0,25_to_64,Angola,2022-02-01,M,19,M
1,25_to_64,Angola,2022-02-01,M,21,M
2,25_to_64,Angola,2022-02-01,D,0,D
3,25_to_64,Angola,2022-02-01,M,35,M
4,25_to_64,Angola,2022-02-01,D,0,D
5,25_to_64,Angola,2022-02-01,M,17,M
6,25_to_64,Angola,2022-02-01,M,12,M
7,25_to_64,Angola,2022-02-01,M,46,M
8,25_to_64,Angola,2022-02-01,D,0,D
9,25_to_64,Angola,2022-02-01,M,16,M
0,less_5,Angola,2022-02-02,M,2,M
1,less_5,Angola,2022-02-02,I,3,I
2,less_5,Angola,2022-02-02,S,1,S
3,less_5,Angola,2022-02-02,I,3,I
4,less_5,Angola,2022-02-02,M,115,M
0,5_to_14,Angola,2022-02-02,M,27,M
1,5_to_14,Angola,2022-02-02,S,3,S
2,5_to_14,Angola,2022-02-02,M,17,M
